#Voltage(V),Current(A)
-8.653900000000107, -1.8988475858e-05
-8.653800000000107, -1.9090250134e-05
-8.653700000000107, -1.8858889234e-05
-8.653600000000107, -1.8682578229e-05
-8.653500000000108, -1.8861652279e-05
-8.653400000000108, -1.8797605662e-05
-8.653300000000108, -1.8636112145e-05
-8.653200000000108, -1.8500768419e-05
-8.653100000000109, -1.8679507775e-05
-8.653000000000109, -1.8585094949e-05
-8.652900000000109, -1.8402752175e-05
-8.65280000000011, -1.8440021449e-05
-8.65270000000011, -1.8539418306e-05
-8.65260000000011, -1.8347685909e-05
-8.65250000000011, -1.825585241e-05
-8.65240000000011, -1.8285678379e-05
-8.65230000000011, -1.825059735e-05
-8.65220000000011, -1.8199363694e-05
-8.652100000000111, -1.8160881154e-05
-8.652000000000111, -1.8231357899e-05
-8.651900000000111, -1.823936509e-05
-8.651800000000112, -1.8235201424e-05
-8.651700000000112, -1.8175924197e-05
-8.651600000000112, -1.8332068066e-05
-8.651500000000112, -1.8201864805e-05
-8.651400000000113, -1.8176739104e-05
-8.651300000000113, -1.8126298528e-05
-8.651200000000113, -1.8181899577e-05
-8.651100000000113, -1.7993243091e-05
-8.651000000000113, -1.7944232241e-05
-8.650900000000114, -1.7910560928e-05
-8.650800000000114, -1.8002061552e-05
-8.650700000000114, -1.7893396944e-05
-8.650600000000114, -1.7837715859e-05
-8.650500000000115, -1.7974351067e-05
-8.650400000000115, -1.7895241399e-05
-8.650300000000115, -1.7894568373e-05
-8.650200000000115, -1.7828964701e-05
-8.650100000000116, -1.7913469492e-05
-8.650000000000116, -1.7814380044e-05
-8.649900000000116, -1.7835429389e-05
-8.649800000000116, -1.7859603759e-05
-8.649700000000117, -1.7940352336e-05
-8.649600000000117, -1.7769014448e-05
-8.649500000000117, -1.778072874e-05
-8.649400000000117, -1.801698636e-05
-8.649300000000117, -1.7856176783e-05
-8.649200000000118, -1.7654208932e-05
-8.649100000000118, -1.7631969968e-05
-8.649000000000118, -1.7772410501e-05
-8.648900000000118, -1.7638891222e-05
-8.648800000000119, -1.7595146346e-05
-8.648700000000119, -1.7580130589e-05
-8.648600000000119, -1.7593085431e-05
-8.64850000000012, -1.7544569346e-05
-8.64840000000012, -1.7518887034e-05
-8.64830000000012, -1.7554919395e-05
-8.64820000000012, -1.7450518499e-05
-8.64810000000012, -1.7497532099e-05
-8.64800000000012, -1.7485303033e-05
-8.64790000000012, -1.7611971998e-05
-8.647800000000121, -1.7509613826e-05
-8.647700000000121, -1.7411664885e-05
-8.647600000000121, -1.7437263523e-05
-8.647500000000122, -1.7626805857e-05
-8.647400000000122, -1.751317177e-05
-8.647300000000122, -1.7425680198e-05
-8.647200000000122, -1.7472233594e-05
-8.647100000000123, -1.7571403077e-05
-8.647000000000123, -1.745008376e-05
-8.646900000000123, -1.7296646547e-05
-8.646800000000123, -1.7478752852e-05
-8.646700000000124, -1.7399106582e-05
-8.646600000000124, -1.7244456103e-05
-8.646500000000124, -1.7194570319e-05
-8.646400000000124, -1.7439282601e-05
-8.646300000000124, -1.7243935872e-05
-8.646200000000125, -1.7071197362e-05
-8.646100000000125, -1.7111113266e-05
-8.646000000000125, -1.715221515e-05
-8.645900000000125, -1.7021824533e-05
-8.645800000000126, -1.6999551008e-05
-8.645700000000126, -1.7071353795e-05
-8.645600000000126, -1.7033833501e-05
-8.645500000000126, -1.7025084162e-05
-8.645400000000127, -1.6946842152e-05
-8.645300000000127, -1.6997561033e-05
-8.645200000000127, -1.6877054804e-05
-8.645100000000127, -1.6836300347e-05
-8.645000000000127, -1.6797233911e-05
-8.644900000000128, -1.6943009541e-05
-8.644800000000128, -1.6935795429e-05
-8.644700000000128, -1.6783116735e-05
-8.644600000000128, -1.6908617908e-05
-8.644500000000129, -1.6964451788e-05
-8.644400000000129, -1.7014805053e-05
-8.644300000000129, -1.7141703211e-05
-8.64420000000013, -1.731296652e-05
-8.64410000000013, -1.7151598513e-05
-8.64400000000013, -1.6916659661e-05
-8.64390000000013, -1.6866213628e-05
-8.64380000000013, -1.6992667952e-05
-8.64370000000013, -1.6871690605e-05
-8.64360000000013, -1.6794580006e-05
-8.643500000000131, -1.6828687876e-05
-8.643400000000131, -1.701848123e-05
-8.643300000000131, -1.6879987015e-05
-8.643200000000132, -1.6746373149e-05
-8.643100000000132, -1.6873802451e-05
-8.643000000000132, -1.6967969714e-05
-8.642900000000132, -1.6794352632e-05
-8.642800000000133, -1.6814852643e-05
-8.642700000000133, -1.6928241166e-05
-8.642600000000133, -1.683391929e-05
-8.642500000000133, -1.6754427634e-05
-8.642400000000134, -1.6646703443e-05
-8.642300000000134, -1.6786822016e-05
-8.642200000000134, -1.6650750695e-05
-8.642100000000134, -1.6572170352e-05
-8.642000000000134, -1.6675232473e-05
-8.641900000000135, -1.677156979e-05
-8.641800000000135, -1.6629634047e-05
-8.641700000000135, -1.6491094357e-05
-8.641600000000135, -1.6662135749e-05
