#Voltage(V),Current(A)
-8.684700000000035, -2.8147452369e-08
-8.684600000000035, -2.8193847257e-08
-8.684500000000035, -2.8455657386e-08
-8.684400000000036, -2.8096289739e-08
-8.684300000000036, -2.8278078545e-08
-8.684200000000036, -2.8206304847e-08
-8.684100000000036, -2.8166196486e-08
-8.684000000000037, -2.815960265e-08
-8.683900000000037, -2.8178659406e-08
-8.683800000000037, -2.8316589962e-08
-8.683700000000037, -2.8127116636e-08
-8.683600000000038, -2.8102931537e-08
-8.683500000000038, -2.8199163893e-08
-8.683400000000038, -2.8113294803e-08
-8.683300000000038, -2.8112953743e-08
-8.683200000000038, -2.8054333967e-08
-8.683100000000039, -2.805320598e-08
-8.683000000000039, -2.8051482914e-08
-8.68290000000004, -2.8102450145e-08
-8.68280000000004, -2.7994561336e-08
-8.68270000000004, -2.7747057985e-08
-8.68260000000004, -2.7706963834e-08
-8.68250000000004, -2.7573596739e-08
-8.68240000000004, -2.7673936032e-08
-8.68230000000004, -2.7611172015e-08
-8.68220000000004, -2.7724443186e-08
-8.682100000000041, -2.76397909e-08
-8.682000000000041, -2.7672674818e-08
-8.681900000000041, -2.7655033819e-08
-8.681800000000042, -2.769989571e-08
-8.681700000000042, -2.7639055489e-08
-8.681600000000042, -2.7579453388e-08
-8.681500000000042, -2.7618833442e-08
-8.681400000000043, -2.7673255687e-08
-8.681300000000043, -2.7735483243e-08
-8.681200000000043, -2.783641051e-08
-8.681100000000043, -2.7719512019e-08
-8.681000000000044, -2.7676234637e-08
-8.680900000000044, -2.764674889e-08
-8.680800000000044, -2.7636289701e-08
-8.680700000000044, -2.7549077686e-08
-8.680600000000045, -2.7568299643e-08
-8.680500000000045, -2.7599208252e-08
-8.680400000000045, -2.7544317049e-08
-8.680300000000045, -2.7561368299e-08
-8.680200000000045, -2.7552793824e-08
-8.680100000000046, -2.7499378774e-08
-8.680000000000046, -2.752375039e-08
-8.679900000000046, -2.7499245547e-08
-8.679800000000046, -2.7422162319e-08
-8.679700000000047, -2.7311759965e-08
-8.679600000000047, -2.7304528416e-08
-8.679500000000047, -2.7312712092e-08
-8.679400000000047, -2.7212355036e-08
-8.679300000000048, -2.7344936981e-08
-8.679200000000048, -2.6869042102e-08
-8.679100000000048, -2.6687771992e-08
-8.679000000000048, -2.6878428372e-08
-8.678900000000048, -2.7098026933e-08
-8.678800000000049, -2.7120444557e-08
-8.678700000000049, -2.7266093383e-08
-8.67860000000005, -2.7414497339e-08
-8.67850000000005, -2.7394237989e-08
-8.67840000000005, -2.7225173227e-08
-8.67830000000005, -2.7165617311e-08
-8.67820000000005, -2.6889244609e-08
-8.67810000000005, -2.6777879469e-08
-8.67800000000005, -2.6778481654e-08
-8.67790000000005, -2.6647915874e-08
-8.677800000000051, -2.66753446e-08
